4-Aminophenol-2-sulfonic acid,C6H7NO4S,3.70E-03,189.19
Isoniazid,C6H7N3O,8.96E-01,137.14
Orotic acid methylamide,C6H7N3O3,8.34E-01,169.14
"2,4,7-Triaminopteridine",C6H7N7,1.25E-03,177.17
"4,6,7-Triaminopteridine",C6H7N7,4.52E-04,177.17
Phenylphosphinic acid,C6H7O2P,9.46E+00,142.1
Phenylphosphonic acid,C6H7O3P,1.20E+00,158.09
Benzenearsonic acid,C6H7O3As,1.56E-01,202.04
"1,4-Cyclohexadiene",C6H8,8.74E-03,80.13
Amiloride,C6H8ClN7O,2.87E+00,229.63
"2,5-Dimethylpyrazine",C6H8N2,,108.14
m-Phenylenediamine,C6H8N2,1.92E+00,108.14
o-Phenylenediamine,C6H8N2,2.88E-01,108.14
p-Phenylenediamine,C6H8N2,4.18E-01,108.14
"5,6-Dimethyl-2-thiouracil",C6H8N2OS,8.79E-03,156.21
"N,N-1,3-Dimethyluracil",C6H8N2O2,3.57E+00,140.14
o-Aminobenzenesulfonamide,C6H8N2O2S,4.32E-02,172.21
m-Aminobenzenesulfonamide,C6H8N2O2S,7.68E-02,172.21
Benzenesulfamide,C6H8N2O2S,4.86E-02,172.21
Sulfanilamide (monohydrate),C6H8N2O2S.H2O,4.32E-02,190.22
"5,5-Dimethylbarbituric acid",C6H8N2O3,1.81E-02,156.14
4-Phenylhydrazine sulfonic acid,C6H8N2O3S,3.03E-02,188.21
Isosorbide dinitrate,C6H8N2O8,2.33E-03,236.14
5-Amino-4-carboxymethylaminopyrimidine,C6H8N4O,2.12E-01,152.16
"2,4,6,7-Tetraminopteridine",C6H8N8,4.00E-04,192.18
Sorbic acid,C6H8O2,1.70E-02,112.13
Tricarballylic acid,C6H8O6,1.89E+00,176.13
Ascorbic acid,C6H8O6,1.89E+00,176.13
Citric acid anhydrous,C6H8O7,1.99E+00,192.13
Citric acid (monohydrate),C6H8O7.H2O,1.82E+00,210.14
2-Ethylthiophene,C6H8S,2.60E-03,112.19
Ethyl 2-chloroacetoacetate,C6H9ClO3,5.41E-02,164.59
"4,6,10-Trioxa-1-azatricyclo[3.3.1.13,7]decane",C6H9NO3,1.17E+00,143.14
Trimethadione,C6H9NO3,3.33E-01,143.14
Triglycine,C6H9NO6,3.09E-01,191.14
Kyanmethin,C6H9N3,5.20E-02,123.16
2-Isopropyl-4(5)-nitroimidazole,C6H9N3O2,7.03E-02,155.16
l-Histidine,C6H9N3O2,2.93E-01,155.16
"6-Amino-1,3-dimethyluracil",C6H9N3O2,4.55E-02,155.16
Metronidazole,C6H9N3O3,6.43E-02,171.16
"1,5-Hexadiene",C6H10,2.06E-03,82.15
Cyclohexene,C6H10,2.59E-03,82.15
1-Hexyne,C6H10,4.38E-03,82.15
3-Hexyne,C6H10,6.80E-03,82.15
"5-Bromo-2-ethyl-5-nitro-1,3-dioxane",C6H10BrNO4,3.21E-03,240.06
"5-Bromo-2,2-dimethyl-5-nitro-1,3-dioxane",C6H10BrNO4,4.37E-03,240.06
Deethylatrazine,C6H10ClN5,2.00E-03,187.63
Mesityl oxide,C6H10O,2.86E-01,98.15
Cyclohexanone,C6H10O,2.49E-01,98.15
Allicin,C6H10OS2,1.48E-01,162.27
Methyl vinyl carbinol acetate,C6H10O2,1.14E-01,114.15
"3-Methyl-1,3-pentadione",C6H10O2,9.78E-01,114.15
Dixanthogen,C6H10O2S4,1.14E-05,242.4
Ethyl acetoacetate,C6H10O3,8.53E-01,130.14
"2,2-Dimethylsuccinic acid",C6H10O4,4.79E-01,146.14
sym-Dimethylsuccinic acid,C6H10O4,2.05E+00,146.14
n-Propylmalonic acid,C6H10O4,4.79E+00,146.14
Ethylene glycol diacetate,C6H10O4,1.07E+00,146.14
"dl-2,3-Dimethylsuccinic acid",C6H10O4,2.05E-01,146.14
Adipic acid,C6H10O4,2.22E-03,146.14
Methyl ?-acetoxypropionate,C6H10O4,5.56E-01,146.14
"Propanoic acid, 2-[(methoxycarbonyl)oxy]-, methyl ester",C6H10O5,2.41E-01,162.14
d-Talogalactaric acid,C6H10O8,1.57E-02,210.14
Bromocyclohexane,C6H11Br,5.01E-03,163.06
?-Methyl-?-bromo-butanoic ureide,C6H11BrN2O2,4.66E-02,223.08
?-Bromo-isovaleric ureide,C6H11BrN2O2,8.53E-02,223.08
3-Bromo-2-methyl-butanoic ureide,C6H11BrN2O2,1.39E-01,223.08
?-Bromo-valeric acid ureide,C6H11BrN2O2,3.47E-02,223.08
?-Bromo-valeric acid ureide,C6H11BrN2O2,4.31E-02,223.08
?-Bromo-valeric acid ureide,C6H11BrN2O2,3.69E-02,223.08
Caprolactam,C6H11NO,3.85E+00,113.16
Cyclohexanone oxime,C6H11NO,1.41E-01,113.16
"2,2-Dimethylthiazolidine-4-carboxylic acid",C6H11NO2S,3.00E-01,161.22
?-Aminoadipic acid,C6H11NO4,1.37E-02,161.16
"Glycine, N-(carboxymethyl)-, 1-ethyl ester",C6H11NO4,7.07E-03,161.16
Methidathion,C6H11N2O4PS3,7.94E-04,302.33
Glycine tripeptide,C6H11N3O6,2.91E-01,221.17
Methylcyclopentane,C6H12,4.97E-04,84.16
Cyclohexane,C6H12,9.51E-04,84.16
4-Methyl-1-pentene,C6H12,5.70E-04,84.16
2-Methyl-1-pentene,C6H12,9.27E-04,84.16
1-Hexene,C6H12,6.58E-04,84.16
"Acetamide, 2-chloro-N,N-diethyl-",C6H12ClNO,5.26E-01,149.62
Dichloroisopropyl ether,C6H12Cl2O,9.92E-03,171.07
"1,2-bis(2-Chloroethoxy)ethane",C6H12Cl2O2,9.92E-02,187.07
tris-(2-Chloroethyl) phosphate,C6H12Cl3O4P,7.01E-04,285.49
"Diethyl 1,3-dithietan-2-ylidenephosphoramidate",C6H12NO3PS2,2.07E-01,241.27
Formothion,C6H12NO4PS2,1.01E-02,257.27
N-Nitrosohexamethyleneimine,C6H12N2O,1.00E-01,128.18
"2,6-Dimethylnitrosomorpholine",C6H12N2O2,8.60E-01,144.17
Adipamide,C6H12N2O2,3.05E-02,144.17
Daminozide,C6H12N2O3,6.24E-01,160.17
?-Aminovaleric hydantoic acid,C6H12N2O3,1.74E-02,160.17
Methomyl,C6H12N2O3S,3.55E-01,192.24
l-Cystine,C6H12N2O4S2,7.00E-02,240.3
dl-Lanthionine,C6H12N2O4S,7.19E-03,208.24
Mesocystine,C6H12N2O4S2,2.33E-04,240.3
d-Cystine,C6H12N2O4S2,4.58E-04,240.3
dl-Cystine,C6H12N2O4S2,2.04E-04,240.3
Thiram,C6H12N2S4,7.41E-05,240.43
Ziram,C6H12N2S4Zn,2.13E-04,305.81
Methenamine,C6H12N4,2.16E+00,140.19
"2,6-Dimethyldinitrosopiperazine",C6H12N4O2,1.20E-01,172.19
Menazon,C6H12N5O2PS2,8.53E-04,281.3
Pinacolone,C6H12O,1.86E-01,100.16
Cyclohexanol,C6H12O,3.28E-01,100.16
Isopropylacetone,C6H12O,1.86E-01,100.16
2-Ethylbutanal,C6H12O,3.02E-02,100.16
Caproic aldehyde,C6H12O,4.99E-02,100.16
4-Methyl-3-pentanone,C6H12O,1.50E-01,100.16
3-Methyl-2-pentanone,C6H12O,2.04E-01,100.16
3-Hexanone,C6H12O,1.45E-01,100.16
2-Methyl-4-penten-3-ol,C6H12O,2.96E-01,100.16
1-Hexen-3-ol,C6H12O,2.45E-01,100.16
Methyl butyl ketone,C6H12O,1.62E-01,100.16
4-Hexen-3-ol,C6H12O,3.66E-01,100.16
"3-Hydroxy-2,2-dimethyltetrahydrofuran",C6H12O2,7.83E-01,116.16
Diethylacetic acid,C6H12O2,2.15E-02,116.16
n-Caproic acid,C6H12O2,8.68E-02,116.16
n-Butyl acetate,C6H12O2,5.81E-02,116.16
Pentyl formate,C6H12O2,2.50E-02,116.16
Ethyl butyrate,C6H12O2,3.70E-02,116.16
sec-Butyl acetate,C6H12O2,5.31E-02,116.16
"3-Hydroxy-2,5-dimethyltetrahydrofuran",C6H12O2,1.44E+00,116.16
Propyl propionate,C6H12O2,5.00E-02,116.16
Isobutyl acetate,C6H12O2,5.39E-02,116.16
Paraldehyde,C6H12O3,6.31E-01,132.16
2-Ethoxyethyl acetate,C6H12O3,1.50E+00,132.16
Methyl ?-ethoxypropionate,C6H12O3,7.62E-01,132.16
d-Quercitol,C6H12O5,6.70E-01,164.16
Rhamnose,C6H12O5,2.21E+00,164.16
d-Inositol,C6H12O6,2.24E+00,180.16
d-Mannose,C6H12O6,2.40E+00,180.16
Glucose,C6H12O6,2.31E+00,180.16
Fructose,C6H12O6,4.32E+00,180.16
Tagatose,C6H12O6,2.08E+00,180.16
d-Galactose,C6H12O6,2.25E+00,180.16
l-Sorbose,C6H12O6,1.97E+00,180.16
Inositol,C6H12O6,7.77E-01,180.16
?-Glucose,C6H12O6,2.50E+00,180.16
Glucose (monohydrate),C6H12O6.H2O,1.62E+00,198.17
Scyllitol,C6H12O7,5.15E-02,196.16
1-Bromohexane,C6H13Br,1.56E-04,165.08
1-Methylpiperidine,C6H13N,1.70E+00,99.18
Caproamide,C6H13NO,2.58E-01,115.18
l-Norleucine,C6H13NO2,1.13E-01,131.18
l-Leucine,C6H13NO2,1.64E-01,131.18
l-allo-Isoleucine,C6H13NO2,2.15E-01,131.18
d-Leucine,C6H13NO2,1.64E-01,131.18
d-Norleucine,C6H13NO2,1.20E-01,131.18
tert-Amyl carbamate,C6H13NO2,1.60E-01,131.18
n-Amyl carbamate,C6H13NO2,3.40E-02,131.18
Isopentyl urethane,C6H13NO2,1.31E+02,131.18
6-Aminocaproic acid,C6H13NO2,3.85E+00,131.18
dl-Norleucine,C6H13NO2,8.66E-02,131.18
l-Isoleucine,C6H13NO2,2.62E-01,131.18
"Hexanamide, 2-hydroxy-",C6H13NO2,8.30E-02,131.18
N-Propylurethane,C6H13NO2,7.48E-01,131.18
dl-Isoleucine,C6H13NO2,1.63E-01,131.18
dl-Leucine,C6H13NO2,7.43E-02,131.18
Hexane,C6H14,1.43E-04,86.18
"2,2-Dimethylbutane",C6H14,2.46E-04,86.18
"2,3-Dimethylbutane",C6H14,2.22E-04,86.18
2-Methylpentane,C6H14,1.51E-04,86.18
3-Methylpentane,C6H14,1.52E-04,86.18
Isofluorphate,C6H14FO3P,8.24E-02,184.15
Ethoate-methyl,C6H14NO3PS2,3.49E-02,243.29
"trans-2,5-Dimethylpiperazine",C6H14N2,3.07E+00,114.19
Methyl-n-amylnitrosamine,C6H14N2O,8.40E-02,130.19
Di-n-propylnitrosamine,C6H14N2O,7.60E-02,130.19
Ethyl-n-butylnitrosamine,C6H14N2O,9.20E-02,130.19
Di-isopropylnitrosamine,C6H14N2O,1.00E-01,130.19
Lysine,C6H14N2O2,4.00E+00,146.19
dl-Arginine,C6H14N4O2,1.38E+00,174.2
l-Arginine,C6H14N4O2,1.04E+00,174.2
3-Methyl-3-pentanol,C6H14O,4.00E-01,102.18
Dipropyl ether,C6H14O,2.44E-02,102.18
tert-Amyl methyl ether,C6H14O,1.21E-01,102.18
Propyl isopropyl ether,C6H14O,4.58E-02,102.18
Isohexyl alcohol,C6H14O,1.02E-01,102.18
4-Methyl-2-pentanol,C6H14O,1.64E-01,102.18
"2,2-Dimethyl-3-butanol",C6H14O,2.32E-01,102.18
1-Hexanol,C6H14O,6.07E-02,102.18
2-Hexanol,C6H14O,1.32E-01,102.18
"2,2-Dimethyl-1-butanol",C6H14O,7.38E-02,102.18
"2,3-Dimethyl-1-butanol",C6H14O,3.93E-01,102.18
Isopropyl ether,C6H14O,8.73E-02,102.18
2-Ethyl-1-butanol,C6H14O,3.90E-02,102.18
3-Methyl-2-pentanol,C6H14O,1.86E-01,102.18
2-Ethyl-4-butanol,C6H14O,5.84E-02,102.18
2-Methyl-2-pentanol,C6H14O,3.07E-01,102.18
2-Methyl-3-pentanol,C6H14O,1.93E-01,102.18
3-Hexanol,C6H14O,1.55E-01,102.18
3-Methyl-1-pentanol,C6H14O,4.19E-02,102.18
Acetal,C6H14O2,3.72E-01,118.18
Diethyl cellosolve,C6H14O2,1.47E+00,118.18
Carbitol,C6H14O3,3.61E+00,134.18
d-Mannitol,C6H14O6,1.15E+00,182.17
Galactitol,C6H14O6,1.70E-01,182.17
Sorbitol,C6H14O6,3.79E+00,182.17
Mannitol,C6H14O6,9.76E-01,182.17
Triethylamine,C6H15N,6.78E-01,101.19
N-Ethyl-sec-butylamine,C6H15N,8.16E-01,101.19
N-Ethyl-n-butylamine,C6H15N,5.31E-01,101.19
n-Dipropylamine,C6H15N,5.47E-01,101.19
Thiometon,C6H15O2PS3,8.12E-04,246.35
Thiolo-methylmercaptophos,C6H15O3PS2,1.43E-02,230.29
Thiono-methylmercaptophos,C6H15O3PS2,1.43E-03,230.29
Triethyl phosphate,C6H15O4P,2.75E+00,182.16
Mipafox,C6H16FN2OP,4.07E-01,182.18
"1,6-Hexanediamine",C6H16N2,6.12E+00,116.21
Glycine sulfate,C6H17N3O10S,6.58E-01,323.28
Triethylenetetramine,C6H18N4,5.66E+00,146.24
Hexabromobenzene,C6Br6,1.99E-10,551.52
Chloranil,C6Cl4O2,1.02E-03,245.88
Quintozene,C6Cl5NO2,1.49E-06,295.34
Hexachlorobenzene,C6Cl6,1.70E-08,284.78
Hexafluorobenzene,C6F6,3.60E-03,186.06
Bromoxynil,C7H3Br2NO,4.69E-04,276.93
"2,4,6-Tribromobenzoic acid",C7H3Br3O2,9.75E-03,358.83
Dichlobenil,C7H3Cl2N,1.16E-04,172.01
"2,3,6-Trichlorobenzoic acid",C7H3Cl3O2,3.42E-02,225.46
Pentachlorbenzyl alcohol,C7H3Cl5O,7.13E-07,280.37
Ioxynil,C7H3I2NO,3.51E-04,370.92
"2,4,6-Trinitrobenzoic acid",C7H3N3O8,7.82E-02,257.12
4-Bromobenzonitrile,C7H4BrN,8.64E-04,182.03
3-Bromo-2-nitrobenzoic acid,C7H4BrNO4,3.01E-02,246.02
Metasulfron-methyl,C14H15N5O6S,7.08E-05,381.37
Edifenphos,C14H15O2PS2,1.80E-04,310.38
Triadimefon,C14H16ClN3O2,8.85E-04,293.76
Coumaphos,C14H16ClO5PS,4.17E-06,362.77
"2,4-Dichlorophenoxyacetic acid cyclohexyl ester",C14H16Cl2O3,1.81E-05,303.19
"2,5-Diaziridinyl-3-floro-6-morpholino-1,4-benzoquinone",C14H16FN3O3,6.82E-03,293.3
Profluralin,C14H16F3N3O4,2.88E-07,347.3
o-Tolidine,C14H16N2,6.12E-03,212.3
"3,3'-Dimethoxybenzidine",C14H16N2O2,2.46E-04,244.3
"2-Pyrrolidinecarboxamide, 1-[(benzoyloxy)acetyl]-",C14H16N2O4,5.43E-03,276.29
"4-Thiazolidinecarboxylic acid, 2,2?-(1,4-phenylene)bis",C14H16N2O4S2,1.80E-03,340.42
Disperse black 3,C14H16N4,5.00E-07,240.31
"2-Sulfanilamido-5,6,7,8-tetrahydroquinazoline",C14H16N4O2S,2.23E-04,304.37
N4-Acetylsulfamethazine,C14H16N4O3S,3.59E-03,320.37
N4-Acetylsulphasomidine,C14H16N4O3S,1.37E-04,320.37
2-(N4-Acetylsulfanilylamino)-4-ethylpyrimidine,C14H16N4O3S,2.44E-05,320.37
N4-Acetylsulphamethomidine,C14H16N4O4S,7.73E-04,336.37
N4-Acetylsulphadimethoxine,C14H16N4O5S,5.39E-04,352.37
"Benzoic acid, 2-(acetyloxy)-, (1-oxobutoxy)methyl ester",C14H16O6,1.25E-03,280.28
Ethylphthalyl ethyl glycolate,C14H16O6,2.85E-03,280.28
Dialifos,C14H17ClNO4PS2,4.57E-07,393.85
1-Cinnamoylpiperidine,C14H17NO,9.60E-04,215.3
N-Cyclopentylcinnamamide,C14H17NO,2.28E-04,215.3
m-Carboxylhexylphenylisothiocyanate,C14H17NO2S,7.00E-05,263.36
"Piperidine, 1-[(benzoyloxy)acetyl]",C14H17NO3,3.15E-03,247.3
C14H17NO4,C14H17NO4,4.48E-02,263.3
"Glycine, N-[(benzoyloxy)acetyl]-N-methyl-, ethyl ester",C14H17NO5,2.15E-02,279.3
Pipemidic acid,C14H17N5O3,1.06E-03,303.32
Chlorothen,C14H18ClN3S,6.80E-03,295.84
"2,4-Dichlorophenoxyacetic acid n-hexyl ester",C14H18Cl2O3,1.94E-05,305.2
Propyphenazone,C14H18N2O,3.23E+00,230.31
Reposal,C14H18N2O3,1.70E-03,262.31
"Piperazine, 1-[(benzoyloxy)acetyl]-4-methyl",C14H18N2O3,7.62E-01,262.31
2-Sulfanilylamino-4-isobutylpyrimidine,C14H18N4O2S,3.26E-04,306.39
Benomyl,C14H18N4O3,1.31E-05,290.32
Trimethoprim,C14H18N4O3,1.38E-03,290.32
2'-Propionyl-6-methoxypurine arabinoside (hemihydrate),C14H18N4O6.0.5H2O,1.10E-01,347.33
9-[5-O-(Methoxyacetate-?-d-arabinofuranosyl)]-6-methoxy-9H-purine (hemihydrate),C14H18N4O7.0.5H2O,7.81E-02,363.33
2'-Methoxyacetyl-6-methoxypurine arabinoside (0.9 hydrate),C14H18N4O7.0.9H2O,9.09E-02,370.54
Abacavir,C14H18N6O,5.87E-09,286.34
"2,5-Diaziridinyl-3,6-bis(glycinamide)-1,4-benzoquinone",C14H18N6O4,1.50E-03,334.34
Diisopropyl phthalate,C14H18O4,1.33E-03,250.3
Di-n-propyl phthalate,C14H18O4,4.32E-04,250.3
Diisopropyl o-phthalate,C14H18O4,6.67E-04,250.3
Methyl glycol phthalate,C14H18O6,3.09E-02,282.3
Ethyl phthalyl ethyl glycollate,C14H18O6,1.77E-03,282.3
Dimethoxyethyl phthalate,C14H18O6,2.99E-02,282.3
Chlorambucil,C14H19Cl2NO2,3.29E-03,304.22
"Uridine, 2'-deoxy-5-iodo-, 5'-pentanoate",C14H19IN2O6,4.00E+02,438.22
"Uridine, 2'-deoxy-5-iodo-, 5'-(2,2-dimethylpropanoate)",C14H19IN2O6,4.40E+02,438.22
n-Pentylcinnamamide,C14H19NO,8.20E-05,217.31
Acetaminophen hexanoate,C14H19NO3,7.22E-05,249.31
"Propanamide, 2-(benzoyloxy)-N,N-diethyl",C14H19NO3,5.21E-03,249.31
Anisomycin,C14H19NO4,2.47E-02,265.31
Methapyrilene,C14H19N3S,2.30E-03,261.39
Thenyldiamine,C14H19N3S,1.70E-02,261.39
"N,N-Diethylsuccinamyloxymethyl-1-allopurinol",C14H19N5O4,1.03E-01,321.34
9-[5'-(O-Butyryl)-?-d-arabinofuranosyl]adenine ester,C14H19N5O5,4.77E-02,337.34
Crotoxyphos,C14H19O6P,3.18E-03,314.28
Alachlor,C14H20ClNO2,5.49E-04,269.77
Acetochlor,C14H20ClNO2,8.26E-04,269.77
Siduron,C14H20N2O,7.75E-05,232.33
Pindolol,C14H20N2O2,1.33E-04,248.33
Tolcyclamide,C14H20N2O3S,6.20E-05,296.39
Pyrazophos,C14H20N3O5PS,1.13E-05,373.37
"2,5-bis(Methylaziridinyl)-3,6-bis(methylamino)-1,4-benzoquinone",C14H20N4O2,3.62E-04,276.34
"2,5-Diaziridinyl-3,6-bis(dimethylamino)-1,4-benzoquinone",C14H20N4O2,3.62E-02,276.34
"2,5-Diaziridinyl-3,6-bis(ethylamino)-1,4-benzoquinone",C14H20N4O2,1.81E-03,276.34
"2,5-Diaziridinyl-3,6-bis(hydroxyethylamino)-1,4-benzoquinone",C14H20N4O4,6.49E-03,308.34
Heptyl p-hydroxybenzoate,C14H20O3,1.26E-04,236.31
Heptyl p-aminobenzoate,C14H21NO2,2.00E-05,235.33
"2,6-Diisopropyl-4-acetaminophenol",C14H21NO2,5.84E-04,235.33
Octyl nicotinate,C14H21NO2,4.25E-05,235.33
"Benzeneacetamide, N-hydroxy-?-dipropyl",C14H21NO2,1.30E-03,235.33
"Benzenepropanamide, N-hydroxy-?2,4,6-pentamethyl",C14H21NO2,3.00E-04,235.33
4-Methoxybenzoic acid-2-(diethylamino)ethyl ester,C14H21NO3,5.30E-03,251.33
Phenyl(di-morpholido)-phosphate,C14H21NO4P,2.58E+00,298.3
Karbutilate,C14H21N3O3,1.16E-03,279.34
Tolazamide,C14H21N3O3S,2.10E-04,311.41
2-Octylbenzene,C14H22,1.59E-06,190.33
Lidocaine,C14H22N2O,1.63E-02,234.34
4-Methylaminobenzoic acid-2-(diethyl-amino)ethyl ester,C14H22N2O2,7.75E-03,250.34
4-Aminobenzoic acid-2-(diethyl-amino)propyl ester,C14H22N2O2,1.29E-02,250.34
"2,4-Diazaspiro[5.10]hexadecane-1,3,5-trione",C14H22N2O3,2.60E-05,266.34
Atenolol,C14H22N2O3,5.07E-05,266.34
Ethyl-2-methyl-2-cyclohexenyl-6-methylmalonurate,C14H22N2O4,1.00E-03,282.34
Methoxymethyl-2-methyl-2-cyclohexenyl-6-methylmalonurate,C14H22N2O5,3.80E-03,298.34
Methyl ionone,C14H22O,9.69E-05,206.33
o-n-Octylphenol,C14H22O,1.39E-05,206.33
p-n-Octylphenol,C14H22O,8.81E-06,206.33
Dibutyl phenyl phosphonate,C14H23O3P,7.40E-04,270.31
Bensulide,C14H24NO4PS3,6.29E-05,397.52
5-Ethyl-5-n-octylbarbituric acid,C14H24N2O3,1.14E-04,268.36
p-5-Ethyl-5-methylhexylcarbinylbarbituric acid,C14H24N2O3,1.54E-03,268.36
"3-Hydroxy-2,5-dispirocyclohexyltetrahydrofuran",C14H24O2,3.10E-02,224.35
"1,12-Dodecanedicarboxylic acid",C14H26O4,7.74E-04,258.36
"Pentanamide,N-hydroxy-?,?-dipropyl",C14H27NO2,5.00E-04,241.38
Piperophos,C14H28NO3PS2,7.07E-05,353.49
"N,N,N',N'-Tetramethylsebacamid",C14H28N2O2,5.27E-01,256.39
Myristic acid,C14H28O2,4.70E-06,228.38
"1,3-Dioxolane-4-methanol, 2-[2-(heptyloxy)ethyl]-2-methyl",C14H28O4,4.44E-03,260.38
"Benzenepropanamide, N-hydroxy-?2,3-pentamethyl",C14H29NO2,4.50E-04,243.39
"Octanamide, 2,2,4-triethyl-N-hydroxy",C14H29NO2,4.50E-04,243.39
"Decanamide, 2,2-diethyl-N-hydroxy",C14H29NO2,6.00E-06,243.39
"Dodecanamide, N-hydroxy-2,2-dimethyl",C14H29NO2,1.60E-05,243.39
"Pentanamide, N-hydroxy-4-methyl-2,2-bis(2-methylpropyl)",C14H29NO2,1.00E+01,243.39
"Hexanamide, 2,2-dibutyl-N-hydroxy",C14H29NO2,7.00E-05,243.39
"Tetradecanamide, N-hydroxy",C14H29NO2,1.00E-04,243.39
C14H30,C14H30,3.50E-08,198.4
Tetradecanol,C14H30O,1.46E-06,214.39
Myristyl alcohol,C14H30O,8.91E-07,214.39
Ethyl dihexyl phosphinate,C14H31O2P,3.81E-04,262.38
Dibutyl hexyl phosphonate,C14H31O3P,7.18E-04,278.38
Diethyl hexyl phosphonate,C14H31O3P,2.16E-03,278.38
Dibutyl hexyl phosphate,C14H31O4P,3.40E-04,294.37
Diethyl decyl phosphate,C14H31O4P,3.40E-04,294.37
Dibutyl ethoxybutyl phosphate,C14H31O5P,2.26E-03,310.37
"4,5-Methylenephenanthrene",C15H10,5.78E-06,190.25
Lorazepam,C15H10Cl2N2O2,1.68E-04,321.17
9-Anthracenecarboxylic acid,C15H10O2,3.82E-04,222.25
7-Methylthio-2-xanthonecarboxylic acid,C15H10O4S,9.08E-07,286.31
7-Methylsulfinyl-2-xanthonecarboxylic acid,C15H10O4S,9.06E-06,286.31
Eriodictyol,C15H10O6,2.45E-04,286.24
Morin,C15H10O7,8.27E-04,302.24
Quarcetin,C15H10O7,1.99E-02,302.24
Morin hydrate,C15H10O7.H2O,5.99E-04,320.26
Oxyfluorfen,C15H11ClF3NO4,3.24E-07,361.71
Oxazepam,C15H11ClN2O2,6.98E-05,286.72
Chlorflurecol-methyl,C15H11ClO3,7.94E-05,274.71
C.I. Disperse orange 11,C15H11NO2,1.40E-06,237.26
C.I. Disperse red 9,C15H11NO2,3.10E-07,237.26
"N-epoxymethyl-1,8-naphthamilide",C15H11NO3,4.58E-05,253.26
"2,2',6,2''-terpyridine",C15H11N3,6.31E-03,233.28
Nitrazepam,C15H11N3O3,1.53E-04,281.27
1-Methylphenanthrene,C15H12,1.40E-06,192.26
2-Methylanthracene,C15H12,2.03E-07,192.26
9-Methylanthracene,C15H12,1.36E-06,192.26
"2,4-Dichlorophenoxyacetic acid benzyl ester",C15H12Cl2O3,4.96E-05,311.17
"Ethanol, 2-(2,4-dicholrophenoxy)-, benzoate",C15H12Cl2O3,1.54E-04,311.17
Liothyronine,C15H12I3NO4,6.08E-06,650.98
"5H-Dibenz[b,f]azepine-5-carboxamide",C15H12N2O,6.35E-04,236.28
Phenytoin,C15H12N2O2,7.53E-05,252.28
Disperse violet 4,C15H12N2O2,2.30E-06,252.28
5-Phenyl-5-(p-hydroxy)phenyl-hydantoin,C15H12N2O3,1.34E-04,268.27
Furfurin,C15H12N2O3,7.60E-03,268.27
Benzoyl-r-mandelic acid,C15H12O4,3.06E-02,256.26
"Benzoic acid, 2-(acetyloxy)-, phenyl ester",C15H12O4,7.81E-05,256.26
"2-p-Methoxyphenyl-2-p-hydroxyphenyl-1,1,1-trichloro-ethane",C15H13Cl3O2,2.41E-06,331.63
Flurbiprofen,C15H13FO2,4.34E-05,244.27
"6H-Dipyrido[3,2-b:2?,3?-e][1,4]diazepin-6-one, 11-ethyl-5,11-dihydro-2-methyl-4- (trifluoromethyl)-",C15H13F3N4O,6.21E-05,322.29
7-Benzoylindoline,C15H13NO,1.03E-05,223.28
"Dibenz[b,f][1,4]oxazepin-11(10H)-one, 10-ethyl",C15H13NO2,2.09E-04,239.28
Metiazinic acid,C15H13NO2S,1.14E-04,271.34
Ketorolac,C15H13NO3,7.17E-04,255.28
Benzoyl acetaminophen,C15H13NO3,6.66E-05,255.28
Phenyl acetaminophen,C15H13NO4,2.32E-04,271.28
Piroxicam,C15H13N3O4S,2.54E-04,331.35
Cefaclor,C15H14ClN3O4S,2.72E-02,367.81
Benzthiazide,C15H14ClN3O4S3,2.55E-05,431.94
Carfentrazone-ethyl,C15H14Cl2F3N3O3,5.33E-05,412.2
C.I. Disperse orange 5,C15H14Cl2N4O3,4.30E-07,369.21
Bendroflumethiazide,C15H14F3N3O4S2,2.57E-04,421.42
Cyanofenphos,C15H14NO2PS,1.98E-06,303.32
"Dibenz[b,f][1,4]oxazepin-11(10H)-one, 8-amino-2-methyl",C15H14N2O2,1.18E-04,254.29
p-(3-Phenylureido)phenyl acetate,C15H14N2O3,3.60E-05,270.29
2'-Ethoxy-2hydroxy-5-nitrobenzanilide,C15H14N2O5,1.69E-05,302.29
4'-Ethoxy-2-hydroxy-3-nitrobenzanilide,C15H14N2O5,3.12E-05,302.29
2'-Ethoxy-2-hydroxy-3-nitrobenzanilide,C15H14N2O5,2.43E-05,302.29
Nevarapine,C15H14N4O,3.76E-04,266.31
Methyl benzoyl benzoate,C15H14O3,2.06E-04,242.28
[4-(Benzyloxy)phenyl]acetic acid,C15H14O3,3.71E-04,242.28
Fenoprofen,C15H14O3,4.13E-04,242.28
Triflumizole,C15H15ClF3N3O,4.48E-05,345.75
Chlorooxuron,C15H15ClN2O2,1.27E-05,290.75
Xipamide,C15H15ClN2O4S,1.64E-04,354.81
Chlorimuron-ethyl,C15H15ClN4O6S,2.46E-06,414.83
"2-Benzyl-3,5-dimethyl-4-chloro-phenol",C15H15ClO,5.00E-05,246.74
Mefenamic acid,C15H15NO2,8.29E-05,241.29
Tolmetin,C15H15NO3,7.77E-05,257.29
"5H-Pyrido[2,3-b][1,5]benzodiazepine-5-one, 11-ethyl-6,11-dihydro-6-methyl",C15H15N3O,1.78E-05,253.31
